title,tag,info,comments,content
﻿人文学科与公共生活,豆瓣图书标签: 人文,[美国] 彼得·布鲁克斯、希拉里·杰维特 编 / 余婉卉 / 译林出版社 / 2022-5 / 52.00元,(15人评价),"【内容介绍】
在许多人看来，人文学科是一种日益丧失力量和地位的职业。阐释性的人文学科所倡导的专注而诚恳的阅读，会给人类生活带来怎样的影响？这样的阅读能否代表..."
厌女,豆瓣图书标签: 人文,上野千鹤子 / 王兰 / 上海三联书店 / 2015-1 / 28.00元,(42359人评价),《厌女》不是一部纯理论性著作，而是运用女性主义理论针对日本当代的各种社会现象的实践性分析。《厌女》处理了广泛的日本题材，其中既有文学性的，比如谈到小说家吉行...
消失的真实,豆瓣图书标签: 人文,金观涛 / 中信出版集团 / 2022-3 / 88元,(270人评价),"【内容简介】
近年在新冠疫情的冲击下，世界越发动荡，区域冲突加剧，经济萎靡不振，迷茫与失序感充斥于公众情绪中。经济持续下行的压力急需寻找出口，以致许多人似乎..."
献给阿尔吉侬的花束,豆瓣图书标签: 人文,[美] 丹尼尔·凯斯 / 陈澄和 / 广西师范大学出版社 / 2015-4 / 36.00元,(64207人评价),"很多人都笑我。但他们是我的朋友我们都很快乐。
—	以《献给阿尔吉侬的花束》原著改编，野岛伸司编剧、山下智久主演的TBS日剧于2015年春季开播
—	《24个..."
未来简史,豆瓣图书标签: 人文,[以色列] 尤瓦尔·赫拉利 / 林俊宏 / 中信出版社 / 2016-12-27 / ¥100,(6298人评价),《未来简史:从智人到智神》进入21世纪后，曾经长期威胁人类生存、发展的瘟疫、饥荒和战争已经被攻克，智人面临着新的待办议题：永生不老、幸福快乐和成为具有“神性...
妻子们的思秋期,豆瓣图书标签: 人文,[日]斋藤茂男 / 高璐璐 / 浙江人民出版社 / 2020-1 / 45.00元,(3502人评价),"“我和我丈夫，就像坐了两个不同的升降电梯，他一直向上，而我一直向下，就这样错开了……”
看似光鲜的幸福家庭背后，却是无尽的寂寞和空虚。这些日本都市中产阶级家..."
荒野上的大师,豆瓣图书标签: 人文,张泉 / 广西师范大学出版社 / 2022-3 / 69.00元,(233人评价),"【编辑推荐】
★“中研院”副院长、史语所原所长 黄进兴 作序推荐
作为资深媒体人，张泉尊重历史， 持论公允，擅长以深入浅出的方式把遥远的历史传递给公众。
《..."
人类简史,豆瓣图书标签: 人文,[以色列] 尤瓦尔·赫拉利 / 林俊宏 / 中信出版社 / 2014-11 / 68.00元,(176054人评价),"十万年前，地球上至少有六种不同的人
但今日，世界舞台为什么只剩下了我们自己？
从只能啃食虎狼吃剩的残骨的猿人，到跃居食物链顶端的智人，
从雪维洞穴壁上的原始..."
中国历代政治得失,豆瓣图书标签: 人文,钱穆 / 九州出版社 / 2012-2-1 / 16.00元,(11450人评价),1952年春，钱穆先生应有关方面之邀，以“中国历代政治得失”为题进行了五次讲演。《中国历代政治得失)》即是先生根据讲义整理而成，分别从“政府的组织”、“考试...
你当像鸟飞往你的山,豆瓣图书标签: 人文,[美] 塔拉·韦斯特弗 / 任爱红 / 南海出版公司 / 2019-10 / 59.00元,(144562人评价),人们只看到我的与众不同：一个十七岁前从未踏入教室的大山女孩，却戴上一顶学历的高帽，熠熠生辉。只有我知道自己的真面目：我来自一个极少有人能想象的家庭。我的童年...
在中国大地上,豆瓣图书标签: 人文,[美] 保罗·索鲁 / 陈媛媛 / 九州出版社 / 2020-12 / 68.00元,(3619人评价),"内容简介
1986年，保罗·索鲁在时隔六年后，再一次来到中国。
他既到了北京、上海等繁华都市，也抵达了黑龙江朗乡、新疆吐鲁番等疆界边陲。他走到中国大地上，与..."
枪炮、病菌与钢铁,豆瓣图书标签: 人文,[美] 贾雷德·戴蒙德 / 谢延光 / 上海译文出版社 / 2006-4-1 / 45.00元,(44425人评价),为什么是欧亚大陆人征服、赶走或大批杀死印第安人、澳大利亚人和非洲人，而不是相反？为什么么小麦和玉米、牛和猪以及现代世界的其他一些“不了起的”作物和牲畜出现在...
午夜降临前抵达,豆瓣图书标签: 人文,刘子超 / 文汇出版社 / 2021-8 / 59.00元,(5708人评价),"不能出门的日子，你需要一本旅行文学。
·
旅行中最大的不确定性，不是抵达，而是如何抵达。
说到底，旅行或者人生，就是一次次解决如何抵达的生命过程。
“刘子超..."
十三邀3 “我们都在给大问题做注脚”,豆瓣图书标签: 人文,许知远 / 一頁folio | 广西师范大学出版社 / 2020-12-1 / 58.00,(1870人评价),"◎ 编辑推荐
★ 10余位深刻影响时代的作家、知识分子集体亮相，现象级访谈节目《十三邀》年度钜献——知识分子专辑；许知远策划/主创，陈冲作序推荐：
《十三邀..."
最好的告别,豆瓣图书标签: 人文,[美] 阿图·葛文德（Atul Gawande） / 王一方 主编、彭小华 / 浙江人民出版社 / 2015-7-31 / 54.90元,(41513人评价),当独立、自助的生活不能再维持时，我们该怎么办？在生命临近终点的时刻，我们该和医生谈些什么？应该如何优雅地跨越生命的终点？对于这些问题，大多数人缺少清晰的观念...
回归故里,豆瓣图书标签: 人文,[法]迪迪埃·埃里蓬 / 王献 / 上海文化出版社 / 2020-7 / 48.00元,(17218人评价),"“我们来到这个世界时，命运是否早已被宣判？”
.
当代著名思想家、《米歇尔·福柯传》作者
迪迪埃·埃里蓬切身之作
出版后即在《世界报》《自由报》等知名报刊引..."
人间杭州,豆瓣图书标签: 人文,吴晓波 / 浙江大学出版社 / 2022-1 / 69.00元,(1099人评价),"《人间杭州：我与一座城市的记忆》书写的是杭州这座城市的历史，或者说，更像作者吴晓波对这座城市的私人记忆。
从5000年前良渚文明的诞生，到“肮脏、繁乱又生生..."
她来自马里乌波尔,豆瓣图书标签: 人文,[德]娜塔莎·沃丁 / [德]祁沁雯 / 新星出版社 / 2021-3 / 58.00元,(6342人评价),"★内容介绍
“如果你看见过我曾见到的。”母亲总是一再重复这句话。
“亲爱的上帝，请让我感觉她感觉到的，只要一瞬间就好。”多年之后，女儿这么说道。
娜塔莎·沃..."
医学的温度,豆瓣图书标签: 人文,韩启德 / 商务印书馆 / 2020-10 / 39.00,(397人评价),著名学者、病理生理与药理学家韩启德院士以“医学的温度”为主题，结集了近些年对医学的本质、医学史、叙事医学、精准医学等的人文思考，阐述了对癌症、传染病、中医、...
娜塔莎之舞,豆瓣图书标签: 人文,[英] 奥兰多·费吉斯 / 曾小楚、郭丹杰 / 四川人民出版社 / 2018-3 / 139.00元,(3872人评价),★梁文道、刘瑜、熊培云、许知远联袂主编——“理想国译丛”（MIRROR）系列之一（025）——保持开放性的思想和非功利的眼睛，看看世界的丰富性与复杂性。本书...
﻿我成长的音乐时代,豆瓣图书标签: 音乐,[日]大友良英 / 尹宁 / 北京联合出版公司 / 2022-5 / 68.00元,(83人评价),"◎享誉国际的日本音乐家大友良英，日本新即兴音乐和地下音乐的代表人物。
◎宛如电影般精彩的音乐少年成长记，一部充满笑与泪的二十世纪音乐史。
————————
..."
聆听音乐,豆瓣图书标签: 音乐,[美] 克雷格·莱特(Craig Wright) / 余志刚、李秀军 / 生活·读书·新知三联书店 / 2012-4-1 / 88.00元,(1871人评价),《聆听音乐(第5版)》主要结构分三部分，音乐元素、音乐史和美国通俗音乐。在讨论任何音乐概念的同时都结合具体作品分析，并有一目了然的图表作必要辅助。存在于每一...
第九交响曲,豆瓣图书标签: 音乐,[美]哈维·萨克斯 / 朱明月、丁雅静 / 广西师范大学出版社 / 2022-4 / 58.00,(25人评价),"贝多芬《第九交响曲》的终乐章成为我所有幻想性音乐思想与灵感的神秘之星。
——理查德·瓦格纳
——————————————————————————
探索一首里..."
我们的乐队也可以成为你的生活,豆瓣图书标签: 音乐,[美]迈克尔·阿泽拉德（Michale Azerrad） / 董楠 / 上海三联书店 / 2022-3 / 88,(44人评价),"【编辑推荐】
※一部关于音乐、抗争和信仰的编年史
※详述1981年到1991年美国独立音乐运动场景
※不可不读的独立摇滚经典之作
【内容简介】
Black ..."
音乐的极境,豆瓣图书标签: 音乐,[美]爱德华·W.萨义德 / 庄加逊 / 广西师范大学出版社 / 2019-6 / 75.00元,(546人评价),"从古尔德、波利尼、布伦德尔，到普莱亚、席夫、鲁普；从切利比达克，到巴伦博伊姆、莱文；从巴赫、莫扎特、贝多芬，到瓦格纳、欣德米特、布列兹……
萨义德以专深音乐..."
听音乐（插图第6版）,豆瓣图书标签: 音乐,罗杰·凯密恩（Roger Kamien） / 王美珠、洪崇焜、陈美鸾、杨湘玲 / 世界图书出版公司 / 2008-6 / 78.00元,(1532人评价),"作为一部多次再版的古典与现代音乐教科书，罗杰·凯密恩的《听音乐》以其独特的角度为读者展现了音乐的魅力。
作者首先介绍了掌握音乐的一些基本乐理与技巧，并通过各..."
余下只有噪音,豆瓣图书标签: 音乐,(美) 亚历克斯·罗斯 / 郭建英 / 广西师范大学出版社 / 2020-3 / 158.00元,(643人评价),关于现代音乐的是非从未消失。在毕加索和波洛克的画作售价过亿的时候，自斯特拉文斯基的《春祭》以降，震撼人心的音乐作品仍在向听众传递不安的涟漪。现代音乐无处不在...
来自民间的叛逆,豆瓣图书标签: 音乐,袁越 / 新星出版社 / 2018-11-6 / 98.00,(554人评价),这是一部关于美国民歌发展历程的浩荡之作。看一种音乐形式如何与历史时代交织前行，塑造了一代人的精神气质，并将影响延续至今。这也是一本民谣听歌指南。跟随作者的娓...
肖邦：生平与时代,豆瓣图书标签: 音乐,[英]艾伦·沃克（Alan Walker） / 胡韵迪/译 / 社科文献│索·恩 / 2022-3,(32人评价),"【内容简介】
基于长达十年的研究和来自华沙、巴黎、伦敦、纽约和华盛顿特区档案馆的大量一手资料，艾伦·沃克的重要著作《肖邦：生平与时代》是一个多世纪以来对这位..."
地球上最伟大的一场演出,豆瓣图书标签: 音乐,8字路口 / 新星出版社 / 2021-8-20 / 36.00,(1258人评价),上世纪八十年代，非洲国家埃塞俄比亚由于天灾人祸，爆发了有史以来最大的人道主义灾难。无数人挣扎在死亡边缘。1985年7月13日，由英国歌手吉尔道夫发起，世界上...
爵士乐史,豆瓣图书标签: 音乐,［美］泰德·乔亚（Ted Gioia） / 李剑敏 译、李皖 校译 / 雅众文化/商务印书馆 / 2020-9 / 128.00,(182人评价),"万众期待的爵士乐史经典著作，资深译者首度译介！
【编辑推荐】
☆二十五年来最畅销的爵士乐史书籍，《华盛顿邮报》年度最佳书籍之一，《纽约时报》年度最值得关注图..."
演奏之外,豆瓣图书标签: 音乐,张昊辰 / 北京日报出版社 / 2022-7 / 79,(16人评价),这是一部青年钢琴演奏家张昊辰写在“演奏之外”的音乐哲学随笔。在古典音乐与大众审美存在距离的今天，作者试图讲述的是自己心目中鲜活而又深刻、细腻而又广阔的属于古...
制造音乐（全新升级版）,豆瓣图书标签: 音乐,[美]大卫•拜恩（David Byrne） / 陈锦慧、李剑敏 / 浙江人民出版社 / 2022-1 / 199.00,(228人评价),"[内容简介]
文化艺术产业正在随互联网的发展而急剧变化，迈入一个新时期——泛音乐时代。身在产业中的你面对风口浪尖，是否已经心中有底，随时可以乘风破浪？
你是..."
听音乐（全彩插图第11版）,豆瓣图书标签: 音乐,[美] 罗杰·凯密恩、Roger Kamien / 韩应潮 / 北京联合出版公司 / 2018-7 / 350.00元,(213人评价),"风靡世界的音乐入门经典教材
全面提升你的聆听技巧与理解能力
陈佐湟、余志刚、杨燕迪、孙红杰等倾力推荐
全彩精装，典范之作

………………………………
◎ 编..."
认识乐理,豆瓣图书标签: 音乐,[美]布鲁斯·本沃德、芭芭拉·加维·杰克逊、布鲁斯·R·杰克逊 / 蒋瑀 / 北京联合出版公司 / 2016-7 / 68.00元,(374人评价),"不管学习哪种乐器，乐理知识必不可少！
无需音乐基础，从零开始，轻松走进音乐世界！
..................
※编辑推荐※
☆ 美国高校经典教材，..."
地下乡愁蓝调,豆瓣图书标签: 音乐,马世芳 / 广西师范大学出版社 / 2007-10 / 34.00元,(5872人评价),"这不仅仅是一本乐评集。
这是一本披着音乐外衣的青春事件簿，一部关于已逝年代的往事纪念册。
一九七一年，史上最伟大的摇滚乐团披头士已经解散；乐史""三J”——吉..."
